Gene1,Gene2,connected_driver_gene,gene_type,confidence
REL,NFKB2,,1,0.990866
IKKB,M3K7,,3,0.993935
M3K7,HS90A,,3,0.992658
IKBA,IKKB,,3,0.999028
NEMO,IKKA,,3,0.999592
IKBA,NEMO,,3,0.992925
IKBA,SKP1,,3,0.996326
NFKB2,IKBA,,1,0.998943
IKKA,SRC,SRC,2,0.995144
HS90B,IKKA,,3,0.991447
TRAF6,PSMD6,,3,0.991222
IKBA,CUL1,,3,0.994865
IKBA,FBW1B,,3,0.993138
NFKB1,NFKB2,NFKB2,2,0.995389
NEMO,NFKB2,NFKB2,2,0.991969
M3K3,1433E,,3,0.99947
M3K14,HS90A,,3,0.990257
FBXW7,NFKB2,,1,0.995158
1433T,TF65,,3,0.99097
IKKB,TNR1A,,3,0.994274
TRIB3,TF65,,3,0.993686
TF65,IKBB,,3,0.991333
1433G,M3K3,,3,0.993755
TRADD,TRAF2,,3,0.994288
M3K3,PFD2,,3,0.993857
1433B,M3K3,,3,0.993512
M3K3,GAB1,,3,0.999316
M3K3,CDC37,,3,0.999207
EP300,TF65,,1,0.998901
BIRC2,RIPK1,,3,0.997134
TAB2,RIPK1,,3,0.99003
SKP1,FBW1A,,3,0.999864
M3K3,HS90A,,3,0.999554
HS90A,TBK1,,3,0.993995
HS90A,IKKB,,3,0.994712
NFKB2,M3K14,,1,0.991875
HS90A,IKKA,,3,0.994842
HS90A,CDC37,,3,0.995476
TF65,REL,REL,2,0.993991
FADD,RIPK1,,3,0.996162
IKKA,IKKB,,3,0.999947
M3K3,MP2K5,,3,0.999307
CRK,CRKL,,3,0.996432
MET,SRC,,1,0.99207
IBP3,IGF1,IGF1,2,0.999673
IL6RB,IL6RA,,3,0.996155
GNAI3,ADRB2,,3,0.994873
ELK1,MK01,,3,0.993558
RING2,NOP58,,3,0.99268
TOP 1.00,EED,EED,2,0.991323
FBW1B,SKP1,,3,0.996977
FBX17,CUL1,,3,0.999967
CD44,BMPR2,,1,0.99608
ING3,MO4L1,,3,0.998021
EGFR,CAV2,,1,0.997087
RING2,SUZ12,SUZ12,2,0.999983
CBP,CSN2,,3,0.996778
SMRD3,SMCA4,,3,0.999969
PML,MTOR,,1,0.996445
MBL2,SAMP,,3,0.991831
CDK2,FOXM1,,3,0.990742
REL,CALM1,,1,0.991609
PD1L1,PDCD1,,3,0.99232
GBRL2,A4,,3,0.991485
JUN,NFAC2,,1,0.994106
ELAV1,CASP3,CASP3,2,0.994062
RAF1,M3K1,,1,0.99347
EPC1,ING3,,3,0.998768
RING2,CBX8,,3,0.999884
MK01,AT1A1,,3,0.993794
SQSTM,PSMD4,,3,0.996112
MK03,SYUA,,3,0.992128
CUL4A,DCA16,,3,0.999992
ZBT16,HDAC1,,3,0.996028
TSC2,MK01,,1,0.999007
SMHD1,EED,EED,2,0.99183
MBL2,PTX3,,3,0.99112
GRAB,JUN,JUN,2,0.990746
DC1L1,RB11A,,3,0.990025
IRAK1,RASH,,3,0.996344
CLCA,EGFR,EGFR,2,0.995085
IRF3,TBK1,,3,0.993012
SMAD3,MAN1,,1,0.991826
STAT1,IMA5,,3,0.994098
RING2,KDM2B,,3,0.997872
JAK2,EGFR,,1,0.998327
ATF2,MK14,,3,0.99278
TRIP6,TRAF6,,3,0.994225
GRB2,CDN1B,,3,0.992459
SDCB1,CTNB1,,3,0.998323
CUL4A,CAND1,,3,0.999794
CUL4B,CAND1,,3,0.999706
E2F6,EZH2,EZH2,0,0.999053
EED,PHC3,,1,0.990645
CRP,CFAH,,1,0.99407
SMAD1,SMAD3,SMAD3,2,0.998234
EP300,IRF3,,1,0.992485
HSP7C,IRAK1,,3,0.990338
AP2B1,AP1S2,,3,0.996423
CBX3,RING2,,3,0.998389
MCMBP,MCM7,,3,0.996233
RUVB1,MO4L1,,3,0.99228
ISG15,SPB5,,3,0.996582
SMAD2,BUB3,,1,0.994792
EZH2,U5S1,,1,0.992759
ENPL,TLR4,TLR4,2,0.992923
IRF3,PML,PML,2,0.996542
MK01,CAN2,,3,0.992353
CASP7,PARP1,PARP1,2,0.994866
A4,CTNA1,,3,0.994799
RAC1,NOD2,,1,0.993226
TBA1A,UBB,,3,0.991311
SKI,ANM5,,1,0.990372
IKKA,CTNB1,,3,0.993981
RAD21,RING2,,1,0.996799
ATG13,ULK2,,3,0.994977
GCR,HDAC1,,3,0.995072
RING2,TIF1A,,3,0.991252
NCF1,KPCZ,,3,0.993645
PELI3,RIPK2,,3,0.990193
CEBPB,HMGA1,HMGA1,2,0.998255
C2TA,TF65,,3,0.993776
TP4AP,CUL4A,,3,0.999999
RBX1,CUL1,,3,0.999917
PELI1,TRAF6,,3,0.996744
STAT1,ATM,ATM,2,0.990221
B2L11,MCL1,,3,0.999629
IRF1,IRF8,,3,0.990387
IKKE,IRF3,,3,0.996617
SUZ12,TR150,,1,0.996691
SQSTM,MK03,,3,0.992943
ABL1,JUN,,1,0.997212
IRF3,PO2F1,,3,0.99267
A4,CASP8,CASP8,2,0.992755
SMC3,CDK2,,3,0.999133
CBX2,RING2,,3,0.998772
KAT5,EPC2,,3,0.996324
CBX2,BMI1,,3,0.998912
PTN1,INSR,,3,0.997336
ZAP70,CD3G,,3,0.993332
E2F1,PHB,,1,0.994895
TF65,RBTN2,,3,0.997758
NDUA9,NDUS3,,3,0.999753
SQSTM,UBC,,3,0.999003
IKBA,RS3,,3,0.993994
NCOR2,TF65,,1,0.998947
EED,BMI1,,1,0.997598
BIRC2,TRAF6,,3,0.996874
CUL1,FBX21,,3,0.99951
GCR,TF65,,3,0.992152
RBBP7,EZH2,EZH2,2,0.999956
IRF1,CEBPB,,3,0.99238
IRAK1,TRAF3,,3,0.995093
E2F1,FOS,,1,0.99755
MP2K6,DCTN1,DCTN1,2,0.995106
CASP3,CASP6,,1,0.992798
RING2,RUVB1,,3,0.99197
KSYK,TLR4,TLR4,2,0.995686
AKT1,M3K11,,1,0.99119
ELOC,CUL5,,3,0.994821
CCNA2,EP300,EP300,0,0.995022
UIF,RING2,,3,0.991214
RUVB1,KAT5,,3,0.99019
TNR6,FADD,,3,0.997401
TRAF2,RIPK1,,3,0.998198
GRB2,CATA,,3,0.990609
CUL4B,DCNL1,,3,0.999988
PELI1,MYD88,MYD88,2,0.991804
FBX25,SKP1,,3,0.997461
ABRX2,BABA2,,3,1.0
RBCC1,ULK2,,3,0.993017
RING2,RBM39,,3,0.995972
RING2,RRP8,,3,0.991096
CASP3,PARP1,,1,0.993171
MK01,SQSTM,,3,0.990581
WASP,GRB2,,3,0.991503
RIPK1,M3K7,,3,0.993558
DTL,CUL4A,,3,0.993663
DKC1,BMI1,,3,0.993624
CDK2,VDAC2,,3,0.996725
NEMO,PPM1B,,3,0.995771
NCTR1,FCERG,,3,0.991778
NFKB2,BCL3,,1,0.998637
BMI1,NHP2,,3,0.991782
SERA,A4,,3,0.99374
PPARA,MED1,,3,0.99691
SMAD5,SMAD3,SMAD3,0,0.994099
EP300,CASP8,,1,0.993429
STAT1,P73,,3,0.992499
SIN3A,MO4L1,,3,0.99951
SGK1,MTOR,,1,0.991343
SQSTM,KCC2B,,3,0.991819
CTNB1,NHRF1,,3,0.997612
RING2,BCOR,BCOR,2,0.999491
PSN1,TRAF6,,3,0.995897
PAR6B,KPCI,,3,0.999097
CUL3,BACD3,,1,0.994967
STAT1,HDAC3,,3,0.993973
CD3G,KSYK,,3,0.992882
NEMO,TRADD,,3,0.99225
SUZ12,RCC1,,1,0.990435
GSK3B,SMAD2,SMAD2,2,0.99169
FBX6,CUL1,,3,0.996862
TRIP6,TRAF2,,3,0.995439
CDK2,NEMO,,3,0.991956
PP1G,RAF1,RAF1,2,0.994455
IL8,MMP9,MMP9,2,0.994985
RUVB2,RING2,,3,0.995806
CCD15,A4,,3,0.991608
CASP3,AKT1,,1,0.99174
CALM1,TF65,,3,0.99206
PLCG1,TAU,,1,0.994693
CUL5,ELOB,,3,0.996264
STAT3,IRF1,,1,0.994008
GSK3B,TAU,,3,0.998409
CASL,A4,,3,0.994162
PRPS1,1433E,,3,0.995589
HXA9,PBX1,PBX1,2,0.992962
SMRC1,AKT1,AKT1,2,0.993922
VIME,STAT3,STAT3,2,0.994069
GRB2,ABL1,ABL1,2,0.994952
EED,KDM1A,,1,0.996831
TYY1,RING2,,3,0.998412
TLR4,TOLIP,,1,0.997536
BIRC2,HTRA2,,3,0.998927
HXA9,PBX3,,3,0.996275
EP300,P53,,1,0.999889
FBX9,CUL1,,3,0.99897
UBC,NEMO,,3,0.994982
SNF5,AKT1,AKT1,2,0.996448
NOD1,HS90A,,3,0.990939
IKBA,CSK 21.00,,3,0.997316
EZH2,JARD2,,1,0.99986
SMAD2,SMAD5,,1,0.990241
RNF31,HOIL1,,3,0.99871
ARRB1,IKKA,,3,0.994012
DHX9,STAU1,,3,0.99012
SUZ12,MCM7,,1,0.992608
JUN,MK10,,1,0.994212
EP300,MDM2,,1,0.995888
TRAF3,MAVS,,3,0.995355
RING2,PHC3,,3,0.997757
PAK1,RAF1,RAF1,2,0.995819
MMP10,ATL1,,3,0.995418
APEX1,STAT3,,1,0.991213
CDK2,SMC1A,SMC1A,2,0.99926
FOXO3,1433B,,1,0.990702
ERCC3,ERCC5,,1,0.998847
SFTA1,LY96,,3,0.998316
CUL7,SKP1,,3,0.995411
CH60,A4,,3,0.996847
TF65,PARP1,PARP1,2,0.998291
IKKE,TRAF6,,3,0.997581
CASP8,TRAF6,,1,0.991671
ELAV1,ATF3,,3,0.99399
CBX6,RING2,,3,0.997797
TRAF2,CYLD,CYLD,2,0.996152
DX39B,RING2,,3,0.993471
FBRL,EZH2,EZH2,2,0.991638
RING2,RU17,,3,0.992109
DCNL1,CUL1,,3,0.99999
HDAC1,PPARG,PPARG,2,0.998052
CCNB1,P53,,3,0.998601
CSK2B,LYN,,3,0.992619
SRC,ADRB2,,1,0.992274
TRAF2,TRAF3,,3,0.999111
CUL4A,DCAF5,,3,0.999932
SMAD3,HDAC1,,1,0.997602
MAVS,MFN2,,3,0.991475
CD19,CD22,,3,0.999501
NU107,EED,EED,2,0.991284
CSN5,CSN6,,3,0.999497
CRKL,IKKB,,3,0.994975
SETB1,AKT1,AKT1,2,0.991341
TF65,PRGC1,,3,0.997147
ULK1,RBCC1,,3,0.99527
NID2,ELN,ELN,2,0.991556
PP1A,APAF,,3,0.991667
ESR1,MK01,,1,0.998621
AT1A1,MK03,,3,0.995885
TLR2,CD44,CD44,2,0.996556
PGAM1,A4,,3,0.994516
TF65,STA5A,,3,0.996221
PRP19,RING2,,3,0.992716
FOS,ATF2,,3,0.99852
E2F1,TF65,,1,0.997956
ITF2,PPARG,PPARG,2,0.994004
NF2L2,JUN,JUN,2,0.995649
PDPK1,PAK1,,3,0.994907
CSK2B,RING2,,3,0.991921
TRAF3,CYLD,CYLD,2,0.994337
ELP1,ELP3,,0,0.992308
SUZ12,TIF1B,,1,0.997974
EED,RBMX,,1,0.992803
MYD88,IRF3,,1,0.991853
TF65,MEFV,,3,0.991484
IRF3,TCAM1,,3,0.994962
MSX1,P53,,3,0.991657
BCL2,PTPA,,1,0.99341
CD22,PTPRC,PTPRC,2,0.99366
MK01,SYUA,,3,0.995594
CDC42,PAR6A,,3,0.993524
PELI1,SMAD6,,3,0.995915
IKKE,DDX3X,DDX3X,2,0.996229
SMAD3,TLE5,,1,0.990085
PTN1,SRC,SRC,2,0.993173
EP300,FOS,,1,0.997855
CUL4A,DDB2,DDB2,2,0.993457
SUZ12,H2AY,,1,0.999797
RING2,DDX3X,DDX3X,2,0.992772
GCR,TFE2,,3,0.991528
SUZ12,PRP8,,1,0.990142
IKKB,CTNB1,,3,0.99652
TF65,KAT5,,3,0.997479
MCM7,RING2,,3,0.997268
FOXM1,CBP,,3,0.992357
IRAK1,M3K7,,3,0.990062
CBX8,BMI1,,3,0.999582
KPCA,ELAV1,,3,0.992645
FBX25,CUL1,,3,0.998501
ANDR,EP300,EP300,2,0.996818
ELOC,SOCS3,,3,0.990825
EZRI,TSC1,TSC1,2,0.993324
IRF3,SMAD4,SMAD4,2,0.991448
PHC2,BMI1,,3,0.999302
TSC2,1433E,,1,0.992277
EED,PRP8,,1,0.990585
ATG13,RBCC1,,3,0.996862
P53,TF65,,3,0.998296
SMAD6,TAB1,,3,0.990368
SMC3,SUZ12,SUZ12,2,0.993842
CO3A1,SPRC,,3,0.994222
P53,ETS1,ETS1,2,0.995565
SQSTM,NF2L2,,3,0.99003
WWP1,SMAD4,SMAD4,2,0.9921
RING2,NHP2,,3,0.993428
NFL,A4,,3,0.994165
ACTN3,ACTN1,,3,0.996413
CAND1,CUL3,CUL3,2,0.995779
K1C15,ATPO,,3,0.99192
FCN2,CRP,CRP,2,0.991742
CDK2,HMGB1,,3,0.997671
PHF5A,BMI1,,3,0.991512
ACTN3,ACTN4,,3,0.990751
LYAM3,PTX3,,3,0.994223
BCLF1,SUZ12,SUZ12,2,0.991991
NTRK1,SQSTM,,1,0.994361
HBAZ,NEMO,,3,0.999747
PPARG,HDAC3,,1,0.996245
TSC2,AXIN1,,1,0.996857
PPARG,E2F1,,1,0.994258
MMP9,CXCL6,,1,0.995287
TRAF3,TNR5,,3,0.995265
CD3Z,KSYK,,3,0.995937
NEMO,SEPT9,,3,0.990714
PPM1B,IKKA,,3,0.990139
MCMBP,MCM6,,3,0.994529
ADRB2,AT2A2,,3,0.995944
GBRL1,SQSTM,,3,0.991061
ESR1,PAK1,,1,0.996693
HEM1,PDIP2,,3,0.996922
P53,MK14,,3,0.998265
MK08,STAT3,STAT3,2,0.996676
NOTC1,MRP1,,3,0.992666
MDM2,TBP,,1,0.99643
VDR,CEBPA,,1,0.996781
TF65,RBM39,,3,0.998337
IRF1,EP300,EP300,2,0.993468
CUL7,FBXW8,,3,0.999999
SMAD7,SMAD4,SMAD4,2,0.997227
CO3,MASP1,,3,0.997148
VDAC1,CDK2,,3,0.996031
C1QBP,KPCA,,3,0.994108
EZH2,CPSF2,,1,0.991249
IKKE,TF65,,3,0.997416
ADT3,AP2B1,,3,0.992068
IRAK1,PELI3,,3,0.999143
SMCE1,SMCA4,,3,0.999974
GRIP1,CTNB1,,3,0.991685
CBY2,ACTN1,,3,0.999313
DCAF8,CUL4A,,3,0.999998
FKB1A,MTOR,MTOR,2,0.995428
STAU1,PABP1,,3,0.990172
HNRPK,MDM2,MDM2,2,0.994771
SMAD4,TTK,,1,0.999434
EP300,EGR1,,1,0.993097
ATG13,ATGA1,,3,0.994633
LYN,EGFR,EGFR,2,0.996464
TRFE,HFE,,3,0.998071
KCC2G,SQSTM,,3,0.994198
SMRC1,SNF5,,3,0.999993
IL8,MMP13,,3,0.996415
MSH2,CDK2,,1,0.997457
1433E,HS90A,,3,0.996858
SKP1,SUZ12,SUZ12,2,0.99364
H2B1C,CREB1,CREB1,2,0.998806
SPI1,JUN,JUN,2,0.999285
PML,ZBT16,,1,0.997483
BABA2,BABA1,,3,0.999901
IRAK1,IRF7,,3,0.994667
COIL,BYST,,3,0.990051
M3K7,M3K3,,3,0.999069
TBK1,TRAF6,,3,0.993142
HIF1A,HDAC1,,1,0.994829
JUN,IKBA,,1,0.990018
EGR1,TF65,,1,0.99113
MDM2,AKT1,,1,0.997594
CXCR4,HSP7C,,1,0.996589
CBP,SMAD3,SMAD3,2,0.998188
NFKB2,HDAC1,,1,0.998033
CUL2,VHL,VHL,2,0.999999
YETS4,KAT5,,3,0.994062
XIAP,UB2D1,,1,0.993333
P53,ATM,ATM,2,0.999111
LG3BP,FINC,,3,0.993048
H2AY,EED,EED,2,0.997768
IRS1,IKKB,,3,0.995771
PHC1,EED,EED,2,0.994599
HCFC1,EED,EED,2,0.993009
SHC1,LYN,,3,0.997762
EZH2,E2F1,,1,0.997606
1433Z,AKT1,AKT1,2,0.996008
MK09,JUN,JUN,2,0.998577
RYBP,BMI1,,3,0.994514
FBXW5,CUL4A,,3,0.999962
WWP1,SMAD2,SMAD2,2,0.991785
RING2,FBRL,,3,0.996067
SUZ12,H12,,1,0.990377
MED1,THB,,3,0.992631
TF65,BRD4,BRD4,2,0.996542
EP300,TF7L2,,1,0.999393
STAT3,RS9,,1,0.993721
AKT1,KPCZ,,1,0.993232
P53,STAT1,,3,0.99564
EED,H12,,1,0.992913
BABA2,BRCC3,,3,0.999991
SRC,SHC1,,1,0.998748
IRAK1,TAB2,,3,0.992706
ARRB2,TRAF6,,3,0.991861
GSK3B,1433Z,,3,0.99448
CDK2,PRKDC,,3,0.996062
TCAM1,TMED7,,3,0.996922
NFKB2,FBW1A,,1,0.994854
IL23R,I12R1,,3,0.998473
SMAD3,PABP1,,1,0.99416
PARP1,ANDR,,1,0.995648
RAD21,SMC1A,,1,0.999964
EED,RBM39,,1,0.993218
PLAK,APC,APC,2,0.99965
PCGF5,RING2,,3,0.997196
EED,SMC3,,1,0.994665
KLHL9,CUL3,CUL3,2,0.999211
CUL1,CCNA2,,3,0.991573
ATM,EP300,,1,0.997747
HDAC3,HIF1A,HIF1A,2,0.995823
CUL4A,DCAF6,,3,0.999905
RING2,PCGF1,,3,0.999606
KLC2,A4,,3,0.995605
DBLOH,TRAF3,,3,0.999748
CUL1,SKP1,,3,0.999753
KPCI,KPCT,,3,0.990264
JARD2,SUZ12,SUZ12,2,0.998479
EED,PHC2,,1,0.995235
CPSF5,EZH2,EZH2,2,0.990845
ELNE,A2MG,,3,0.996408
RING2,SCML2,,3,0.99399
KAT2B,KIF11,,0,0.992996
SHIP1,LYN,,3,0.993038
1433E,IF4B,,3,0.995457
F263,AKT1,AKT1,2,0.994097
PELI1,RIPK1,,3,0.995482
WDR5,CREB1,CREB1,0,0.999228
ARRB1,IKKB,,3,0.993352
ETS1,NFAC1,,1,0.993243
SKI,TBL1R,,1,0.990717
ULK1,ATG13,,3,0.997506
RBX1,CUL7,,3,0.99882
IRAK1,AKT1,AKT1,2,0.993283
EZH2,ELAV1,,1,0.992871
CUL1,CSN5,,3,0.998582
FBX2,RBX1,,3,0.992145
FCERG,FCERA,,3,0.994316
CBX8,EED,EED,2,0.998045
GSK3B,AKT1,AKT1,2,0.99645
SRC,IKBA,,1,0.992181
EED,EZH2,,1,0.999889
IKBA,IKKE,,3,0.991568
FHL2,MK01,,3,0.993808
TRAF2,TNR5,,3,0.996412
SH3K1,SRC,SRC,2,0.993451
SIN1,MTOR,MTOR,2,0.993917
MMP9,LEG3,,1,0.992429
BIRC2,DBLOH,,3,0.999606
SMAD3,SMAD7,,1,0.993397
HDAC1,STAT1,,3,0.995794
CUL2,DCNL1,,3,0.99999
SQSTM,NEMO,,3,0.994144
NEMO,PCKGC,,3,0.993144
NFKB2,PSD11,,1,0.997025
TF65,STAT1,,3,0.992873
CTNB1,PTEN,PTEN,2,0.992923
CDK2,CASP3,CASP3,2,0.99033
SRBP2,MK01,,3,0.99631
TRAF6,SRC,SRC,2,0.996304
BMI1,CSK2B,,3,0.991361
BMI1,TYY1,,3,0.994152
ADRB2,KCNJ6,,3,0.990336
RACK1,ADRB2,,0,0.997119
ATGA1,ULK1,,3,0.995029
ELNE,CAP7,,3,0.990427
M3K7,MP2K6,,3,0.991914
UBE2N,CHIP,,3,0.999934
DP13A,AKT2,AKT2,2,0.997614
CBP,STAT1,,3,0.99611
TRAF3,TRAF6,,3,0.997131
EZH2,AEBP2,,1,0.999801
BMX,BCAR1,,3,0.99647
DCAF4,CUL4A,,3,0.999999
KPCD,STAT1,,3,0.991737
CUL5,DCNL1,,3,0.999991
HMGB2,CDK2,,3,0.996211
PAR6A,KPCI,,3,0.999276
ADT2,SMAD2,SMAD2,2,0.991844
RING2,BMI1,,3,0.999848
CUL3,VHL,,1,0.996596
FBX6,SKP1,,3,0.994217
BMI1,UBP2L,,3,0.999129
TRRAP,ING3,,1,0.999005
NR4A1,EGR1,EGR1,2,0.990727
CBP,NCOA3,NCOA3,2,0.996962
MCL1,BAX,BAX,2,0.998966
AKT2,KPCZ,,1,0.992064
IKKB,RS3,,3,0.995964
FBW1B,CUL1,,3,0.997819
RBM39,SUZ12,SUZ12,2,0.990364
BMI1,NOP58,,3,0.995058
SRC,PDK1,,1,0.99355
PCGF3,RING2,,3,0.997073
CUL1,FBW1A,,3,0.999876
PYDC1,ASC,,3,0.99082
AP2B1,AP1M2,,3,0.99337
RASH,BRAF,BRAF,2,0.99752
CBP,IRF3,,3,0.991875
SQSTM,SMAD2,SMAD2,2,0.9958
UBB,BIP,,3,0.995803
SKP1,RING2,,3,0.998402
TFE2,ANDR,,3,0.996538
TRAF2,DAB2P,,3,0.992686
SKP1,FBX31,,3,0.999984
STAT3,NFKB2,,1,0.991892
PP2AA,TSC2,TSC2,2,0.991919
P53,IRF7,,3,0.994603
A4,SEPT5,,3,0.99282
EZH2,SUZ12,,1,0.999894
MO4L1,KAT5,,3,0.997568
EED,TIF1B,,1,0.998612
MP2K3,M3K3,,3,0.998903
RING2,CSK 21.00,,3,0.99889
SOCS3,ELOB,,3,0.991624
JUN,EP300,,1,0.999611
CUL2,CAND1,,3,0.999857
ITB1,FAK1,,3,0.9972
TANK,NEMO,,3,0.993857
RING2,CBX4,,3,0.997182
CTNB1,1433Z,,3,0.99757
ACL6A,MO4L1,,3,0.99895
MYSM1,RBM10,RBM10,2,0.994337
LEG3,P53,,3,0.992543
CDC42,IQGA1,,3,0.995496
RAF1,MK01,,1,0.999
MAVS,TRAF6,,3,0.990909
SODM,CREB1,CREB1,2,0.996456
BECN1,BCL2,BCL2,2,0.993448
KPCI,PDPK1,,3,0.992392
FLOT1,PTPRC,PTPRC,2,0.990276
ING3,KAT5,,3,0.998669
MK01,K2C8,,3,0.992807
TLR4,SRC,,1,0.992513
TIRAP,TMED7,,3,0.994774
MK09,CASP3,CASP3,2,0.995287
IKKA,MTOR,MTOR,2,0.990882
FBX11,CUL1,,3,0.990788
STAT2,IRF7,,3,0.992909
RS3,TF65,,3,0.993996
RING2,MK67I,,3,0.99334
DYN2,A4,,3,0.997965
LYN,FAK1,,3,0.993844
CTNB1,AKT1,AKT1,2,0.990506
EP300,B2CL1,,1,0.992609
CDK4,LYN,,1,0.996404
CLH1,ARRB1,,3,0.998988
IKKE,IRF7,,3,0.995878
NEMO,RL41,,3,0.995367
KEAP1,CUL3,,1,0.993644
IRF3,MK09,,3,0.990514
IKKA,TRAF2,,3,0.999477
GATA3,ELAV1,,1,0.995896
CUL4A,ERCC8,,3,0.999427
MK01,STAT3,STAT3,2,0.990003
XPO1,IRF3,,1,0.991421
TRAF6,RASH,,3,0.993841
KPCE,MK01,,3,0.990037
CAND1,CUL5,,3,0.993574
KPCA,F263,,3,0.998271
EPC1,KAT5,,3,0.991899
PAK1,CDC42,,3,0.997353
CEBPA,E2F1,,1,0.999777
SMAD2,SMAD1,,1,0.99732
HDAC3,SKI,SKI,2,0.993824
TRAF6,KSYK,,3,0.99683
MP2K1,PAK1,,3,0.999234
ESR1,TSC2,,1,0.996835
PAK1,ILK,,3,0.999665
CO2,CO4B,,3,0.990394
SMCA4,EED,EED,2,0.990809
CUL3,KLH13,,1,1.0
H2AW,SUZ12,SUZ12,2,0.999792
NDUS3,NDUB6,,3,0.998981
MK01,BCL2,BCL2,2,0.991684
FHL2,ITB1,,3,0.995398
LTOR3,MK01,,3,0.994551
IRF9,P53,,0,0.994936
RBX1,VHL,VHL,2,0.999875
MK01,IQGA1,,3,0.995516
SQSTM,RS27A,,3,0.993655
SMC1A,RING2,,1,0.995844
RING2,PHC2,,3,0.999467
STAT3,TIF1B,,1,0.992933
BMI1,RING1,,3,0.999619
JUN,NEMO,,1,0.994159
PP2AA,CREB1,CREB1,2,0.994561
SUZ12,U5S1,,1,0.990619
B2CL1,VDAC2,,3,0.999015
DCNL1,CUL3,CUL3,2,0.99999
P53,IKKB,,3,0.990162
RING2,RBMX,,3,0.992897
FLOT1,LCK,LCK,2,0.998223
EZRI,FADD,,3,0.997845
RING2,CBX7,,3,0.999033
MTOR,FKBP8,,1,0.995026
CASP8,TNR6,,1,0.991724
HS90A,NEMO,,3,0.992526
EED,SMC1A,,1,0.996068
IKKA,TF65,,3,0.994836
A4,PRRC1,,3,0.994775
ECHA,EGR1,EGR1,2,0.994189
EZH2,U2AF1,,1,0.99119
MK09,SIN1,,3,0.995593
PCGF6,RING2,,3,0.993251
RING2,HDAC2,,3,0.999367
SMC3,RING2,,3,0.994357
HDAC1,EGR1,EGR1,2,0.995486
1433T,CTNB1,,3,0.991933
HIF1A,EP300,,1,0.998205
P53,MK03,,3,0.998501
HIF1A,HIF1N,,1,0.992427
LY96,SFPA2,,3,0.990722
IKKB,M3K3,,3,0.996597
ATPA,UBB,,3,0.995682
TNR9,TNR4,,3,0.997824
AAKB1,GRB2,,3,0.991877
DCA11,CUL4A,,3,0.999997
CASP8,IKKB,,1,0.994727
MRE11,ATM,ATM,0,0.998575
WASP,ARP 2.00,,3,0.995903
VHL,ELOC,,1,0.997242
RIPK1,IKKB,,3,0.998319
MK14,CASP3,CASP3,2,0.993129
CHK1,ATM,ATM,2,0.997793
TNR5,HSP7C,,3,0.99153
H2AY,RING2,,3,0.999689
SMCA4,RING2,,3,0.991874
MED1,RXRA,,3,0.995626
EED,RING2,,1,0.999985
U2AF1,RING2,,1,0.993905
SUZ12,RUVB2,,1,0.991873
ELOB,VHL,VHL,0,0.996867
E2F1,EP300,,1,0.998232
HDAC2,FOS,,3,0.998347
FAK1,NHRF1,,3,0.997617
TRAF6,CAV1,CAV1,2,0.996406
P53,E2F1,E2F1,2,0.997851
SMAD4,FHL2,,1,0.993477
RING2,PCGF2,,3,0.999868
DX39B,BMI1,,3,0.991663
TRRAP,DMAP1,,1,0.990876
BRAF,MP2K1,,1,0.991018
ITA9,ITB7,,3,0.997817
NUCL,STAU1,,3,0.990348
IKKA,IRS1,,3,0.997349
CBX3,SUZ12,SUZ12,2,0.9984
CTNB1,SMAD7,,3,0.999252
SMAD3,SMUF2,,1,0.992569
EED,XRCC6,,1,0.993226
1433E,HS90B,,3,0.998998
HDAC2,MO4L1,,3,0.999397
EP300,STAT1,,1,0.993538
CREB1,EP300,,1,0.999351
E2F4,EP300,EP300,2,0.998694
PPARG,SMRD3,,1,0.991946
AMRA1,BECN1,,3,0.990696
MLP3A,SQSTM,,3,0.995971
IRF2,MDM2,MDM2,2,0.991154
IL6RB,TRAF5,,3,0.998133
BMI1,FBRL,,3,0.997146
PHC3,BMI1,,0,0.992322
JUN,EGR1,,1,0.995364
VAV,P85A,,3,0.994355
HNRPL,EED,EED,2,0.996004
TRAF5,TNR5,,3,0.996426
P53,MK09,,3,0.998545
KC1D,SMAD2,SMAD2,2,0.993929
XPO1,RING2,,1,0.991962
KMT2A,HXA9,,1,0.996296
UBB,M3K7,,3,0.997734
ARRB2,IKKA,,3,0.990862
RPC7,RPC6,,3,0.999305
TRAF6,TRAF2,,3,0.991781
DHCR7,FADS1,,3,0.998154
MAVS,MFN1,,3,0.99341
CBX1,RING2,,0,0.99464
TLR3,TRAF6,,3,0.990027
SQSTM,SMAD4,SMAD4,2,0.994719
TF65,MDM2,MDM2,2,0.995629
BECN1,SHLB1,,3,0.993716
EZH2,RBBP4,,1,0.999882
SRC,TRAF3,,1,0.996585
TRAF6,CBL,CBL,2,0.991823
OPTN,UBC,,3,0.995003
RNF41,A4,,0,0.994756
LEG3,MMP2,MMP2,2,0.992213
CUL3,KLH22,,1,1.0
SERA,ISG15,,3,0.992416
VINC,CTNB1,,3,0.999505
BMI1,NH2L1,,3,0.992201
AT1A1,ADRB2,,3,0.997794
SUZ12,CBX8,,1,0.998744
CDK4,EGR1,,1,0.990628
IL8,MMP8,,3,0.995943
MASP1,FCN1,,3,0.994
BCL2,RAF1,,1,0.997008
MMP9,NGAL,,1,0.998554
EZH2,DHX9,,1,0.995516
